0.871
0.886
0.891
0.897
0.899
0.903
0.907
0.908
0.909
0.91
0.912
0.911
0.91
0.913
0.915
0.913
0.914
0.912
0.913
0.914
0.916
0.915
0.913
0.916
0.914
0.914
0.915
0.915
0.914
0.915
0.916
0.916
0.915
0.917
0.917
0.917
0.916
0.917
0.918
0.919
0.92
0.919
0.918
0.92
0.921
0.919
0.92
0.922
0.922
0.923
0.922
0.924
0.923
0.922
0.922
0.923
0.922
0.925
0.924
0.925
0.924
0.923
0.923
0.924
0.923
0.924
0.924
0.924
0.923
0.923
0.923
0.924
0.925
0.923
0.926
0.924
0.924
0.925
0.924
0.925
0.925
0.926
0.925
0.926
0.926
0.928
0.925
0.927
0.926
0.926
0.926
0.925
0.925
0.927
0.926
0.927
0.926
0.925
0.925
0.925
